Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,False,15,2,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.5175442695617676
Asynchronous Label Propagation,False,15,3,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.5739274024963379
Asynchronous Label Propagation,False,15,4,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.41165947914123535
Asynchronous Label Propagation,False,15,5,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.467726469039917
Asynchronous Label Propagation,False,15,6,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.4784958362579346
Asynchronous Label Propagation,False,15,7,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.4024755954742432
Asynchronous Label Propagation,False,15,8,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.3553614616394043
Asynchronous Label Propagation,False,15,9,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.3615071773529053
Asynchronous Label Propagation,False,17,0,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.4769394397735596
Asynchronous Label Propagation,False,17,1,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.3387277126312256
Asynchronous Label Propagation,False,17,2,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.585618257522583
Asynchronous Label Propagation,False,17,3,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.623692512512207
Asynchronous Label Propagation,False,17,4,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.4941534996032715
Asynchronous Label Propagation,False,17,5,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.4070212841033936
Asynchronous Label Propagation,False,17,6,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.3902277946472168
Asynchronous Label Propagation,False,17,7,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.61838698387146
Asynchronous Label Propagation,False,17,8,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.4902541637420654
Asynchronous Label Propagation,False,17,9,0.294,0.446,0.294,0.294,0.294,0.615,-0.009,0.014,0.318,0.01,0.015,0.012,0.4517323970794678
Asynchronous Label Propagation,True,5,0,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.387073278427124
Asynchronous Label Propagation,True,5,1,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.4180018901824951
Asynchronous Label Propagation,True,5,2,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.3194470405578613
Asynchronous Label Propagation,True,5,3,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.3793699741363525
Asynchronous Label Propagation,True,5,4,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.28565025329589844
