Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,False,17,8,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,93.0891
Asynchronous Label Propagation,False,17,9,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,95.86411
Asynchronous Label Propagation,False,19,0,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,100.02321
Asynchronous Label Propagation,False,19,1,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,100.6758
Asynchronous Label Propagation,False,19,2,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,100.33373
Asynchronous Label Propagation,False,19,3,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,99.36919
Asynchronous Label Propagation,False,19,4,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,87.75105
Asynchronous Label Propagation,False,19,5,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,80.37405
Asynchronous Label Propagation,False,19,6,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,93.0094
Asynchronous Label Propagation,False,19,7,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,97.83801
Asynchronous Label Propagation,False,19,8,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,97.72028
Asynchronous Label Propagation,False,19,9,0.20423,0.43942,0.20423,0.20423,0.20423,0.64274,0.01442,0.2803,0.43152,0.12988,0.18361,0.17751,95.47078
Asynchronous Label Propagation,False,21,0,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,104.41574
Asynchronous Label Propagation,False,21,1,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,103.93831
Asynchronous Label Propagation,False,21,2,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,86.33547
Asynchronous Label Propagation,False,21,3,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,93.14882
Asynchronous Label Propagation,False,21,4,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,84.88735
Asynchronous Label Propagation,False,21,5,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,95.29306
Asynchronous Label Propagation,False,21,6,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,95.59929
Asynchronous Label Propagation,False,21,7,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,70.75568
Asynchronous Label Propagation,False,21,8,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,98.23852
Asynchronous Label Propagation,False,21,9,0.20152,0.43795,0.20152,0.20152,0.20152,0.59848,0.01312,0.27921,0.43127,0.12895,0.1823,0.17642,95.68433
Asynchronous Label Propagation,False,23,0,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,103.87365
Asynchronous Label Propagation,False,23,1,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,105.75576
Asynchronous Label Propagation,False,23,2,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,109.27487
Asynchronous Label Propagation,False,23,3,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,110.06466
Asynchronous Label Propagation,False,23,4,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,107.74601
Asynchronous Label Propagation,False,23,5,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,103.81056
Asynchronous Label Propagation,False,23,6,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,104.15284
Asynchronous Label Propagation,False,23,7,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,103.85994
Asynchronous Label Propagation,False,23,8,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,103.97691
Asynchronous Label Propagation,False,23,9,0.2143,0.41362,0.2143,0.2143,0.2143,0.69783,0.00247,0.19611,0.40112,0.10699,0.15126,0.13845,103.95386
Asynchronous Label Propagation,False,25,0,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,102.29857
Asynchronous Label Propagation,False,25,1,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,102.3758
Asynchronous Label Propagation,False,25,2,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,100.27463
Asynchronous Label Propagation,False,25,3,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,69.56538
Asynchronous Label Propagation,False,25,4,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,90.06383
Asynchronous Label Propagation,False,25,5,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,104.56271
Asynchronous Label Propagation,False,25,6,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,104.37136
Asynchronous Label Propagation,False,25,7,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,104.43909
Asynchronous Label Propagation,False,25,8,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,104.59914
Asynchronous Label Propagation,False,25,9,0.19022,0.41779,0.19022,0.19022,0.19022,0.64915,0.00137,0.26073,0.43218,0.11223,0.15866,0.15691,104.3869
Asynchronous Label Propagation,True,19,0,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,103.5172
Asynchronous Label Propagation,True,19,1,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,96.10709
Asynchronous Label Propagation,True,19,2,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,98.96794
Asynchronous Label Propagation,True,19,3,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,101.91203
Asynchronous Label Propagation,True,19,4,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,103.51092
Asynchronous Label Propagation,True,19,5,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,105.16123
Asynchronous Label Propagation,True,19,6,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,75.14637
Asynchronous Label Propagation,True,19,7,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,79.66808
Asynchronous Label Propagation,True,19,8,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,67.54584
Asynchronous Label Propagation,True,19,9,0.22536,0.37651,0.22536,0.22536,0.22536,0.6689,-0.00316,0.21696,0.43872,0.08283,0.11711,0.11989,66.21466
Asynchronous Label Propagation,True,21,0,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,84.43518
Asynchronous Label Propagation,True,21,1,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,75.14715
Asynchronous Label Propagation,True,21,2,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,72.80332
Asynchronous Label Propagation,True,21,3,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,93.85334
Asynchronous Label Propagation,True,21,4,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,110.67974
Asynchronous Label Propagation,True,21,5,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,107.50951
Asynchronous Label Propagation,True,21,6,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,74.87665
Asynchronous Label Propagation,True,21,7,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,111.34429
Asynchronous Label Propagation,True,21,8,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,99.26423
Asynchronous Label Propagation,True,21,9,0.20988,0.44114,0.20988,0.20988,0.20988,0.63009,0.02143,0.25565,0.41443,0.1388,0.19622,0.17991,91.72392
Asynchronous Label Propagation,True,23,0,0.21234,0.4404,0.21234,0.21234,0.21234,0.62527,0.01477,0.25704,0.4217,0.13026,0.18416,0.1729,69.68836
Asynchronous Label Propagation,True,23,1,0.21234,0.4404,0.21234,0.21234,0.21234,0.62527,0.01477,0.25704,0.4217,0.13026,0.18416,0.1729,79.17043
Asynchronous Label Propagation,True,23,2,0.21234,0.4404,0.21234,0.21234,0.21234,0.62527,0.01477,0.25704,0.4217,0.13026,0.18416,0.1729,80.56736
Asynchronous Label Propagation,True,23,3,0.21234,0.4404,0.21234,0.21234,0.21234,0.62527,0.01477,0.25704,0.4217,0.13026,0.18416,0.1729,96.02855
Asynchronous Label Propagation,True,23,4,0.21234,0.4404,0.21234,0.21234,0.21234,0.62527,0.01477,0.25704,0.4217,0.13026,0.18416,0.1729,110.86008
