Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Greedy Modularity,False,11,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.55893
Greedy Modularity,False,11,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.53503
Greedy Modularity,False,11,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.44814
Greedy Modularity,False,11,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.44825
Greedy Modularity,False,13,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.20294
Greedy Modularity,False,13,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.16366
Greedy Modularity,False,13,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.30595
Greedy Modularity,False,13,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.18967
Greedy Modularity,False,13,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.35575
Greedy Modularity,False,13,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.18872
Greedy Modularity,False,13,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.26486
Greedy Modularity,False,13,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.00051
Greedy Modularity,False,13,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.17851
Greedy Modularity,False,13,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.49191,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.07625
Greedy Modularity,False,15,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.68928
Greedy Modularity,False,15,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.66066
Greedy Modularity,False,15,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.67429
Greedy Modularity,False,15,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.6753
Greedy Modularity,False,15,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.6351
Greedy Modularity,False,15,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.68585
Greedy Modularity,False,15,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.62599
Greedy Modularity,False,15,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.65174
Greedy Modularity,False,15,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.63822
Greedy Modularity,False,15,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.51122,0.0,1.0,0.58504,-0.0,-0.0,-0.0,18.59616
Greedy Modularity,False,17,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.20906
Greedy Modularity,False,17,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.15548
Greedy Modularity,False,17,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.20185
Greedy Modularity,False,17,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.16194
Greedy Modularity,False,17,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.19931
Greedy Modularity,False,17,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.15717
Greedy Modularity,False,17,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.19317
Greedy Modularity,False,17,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.22365
Greedy Modularity,False,17,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.24189
Greedy Modularity,False,17,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.4981,0.0,1.0,0.58504,-0.0,-0.0,-0.0,19.20561
Greedy Modularity,False,19,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.47963,0.0,1.0,0.58504,-0.0,-0.0,-0.0,20.34223
Greedy Modularity,False,19,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.47963,0.0,1.0,0.58504,-0.0,-0.0,-0.0,20.2853
Greedy Modularity,False,19,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.47963,0.0,1.0,0.58504,-0.0,-0.0,-0.0,20.27443
Greedy Modularity,False,19,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.47963,0.0,1.0,0.58504,-0.0,-0.0,-0.0,20.28314
Greedy Modularity,False,19,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.47963,0.0,1.0,0.58504,-0.0,-0.0,-0.0,20.23482
Greedy Modularity,False,19,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.47963,0.0,1.0,0.58504,-0.0,-0.0,-0.0,20.3341
Greedy Modularity,False,19,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.47963,0.0,1.0,0.58504,-0.0,-0.0,-0.0,20.26682
