Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Greedy Modularity,False,9,2,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,238.79785
Greedy Modularity,False,9,3,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,236.14839
Greedy Modularity,False,9,4,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,233.91249
Greedy Modularity,False,9,5,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,235.39494
Greedy Modularity,False,9,6,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,236.42869
Greedy Modularity,False,9,7,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,238.20539
Greedy Modularity,False,9,8,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,236.00395
Greedy Modularity,False,9,9,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,238.52495
Greedy Modularity,False,11,0,0.13446,0.13446,0.13446,0.13446,0.13446,2.89027,0.00833,0.58651,0.27396,0.06196,0.15892,0.11208,246.75266
Greedy Modularity,False,11,1,0.13446,0.13446,0.13446,0.13446,0.13446,2.89027,0.00833,0.58651,0.27396,0.06196,0.15892,0.11208,252.26579
Greedy Modularity,False,11,2,0.13446,0.13446,0.13446,0.13446,0.13446,2.89027,0.00833,0.58651,0.27396,0.06196,0.15892,0.11208,249.06305
Greedy Modularity,False,11,3,0.13446,0.13446,0.13446,0.13446,0.13446,2.89027,0.00833,0.58651,0.27396,0.06196,0.15892,0.11208,248.49627
Greedy Modularity,False,11,4,0.13446,0.13446,0.13446,0.13446,0.13446,2.89027,0.00833,0.58651,0.27396,0.06196,0.15892,0.11208,253.64037
Greedy Modularity,False,11,5,0.13446,0.13446,0.13446,0.13446,0.13446,2.89027,0.00833,0.58651,0.27396,0.06196,0.15892,0.11208,261.48408
Greedy Modularity,False,11,6,0.13446,0.13446,0.13446,0.13446,0.13446,2.89027,0.00833,0.58651,0.27396,0.06196,0.15892,0.11208,252.59164
